Address,Start Period,End Period,Starting Balance (ETH),Ending Balance (ETH),Withdrawals (ETH),Consensus Rewards (ETH),Execution Rewards (ETH),Period Rewards (ETH)
"0xa6f5...9695","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","33.89976036","33.90224135","0.00000000","0.00248099","0.00000000","0.00248099"
"0xa6f5...9695","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","33.90225254","33.90474792","0.00000000","0.00249538","0.00000000","0.00249538"
"0xa6f5...9695","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","33.90475912","33.90724527","0.00000000","0.00248615","0.00000000","0.00248615"
"0xa6f5...9695","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","33.90725642","33.90973183","0.00000000","0.00247541","0.00000000","0.00247541"
"0xa6f5...9695","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","33.90974300","33.91221655","0.00000000","0.00247355","0.00000000","0.00247355"
"0xa6f5...9695","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","33.91222748","33.91468663","0.00000000","0.00245916","0.00000000","0.00245916"
"0xa6f5...9695","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","33.91469777","33.91716700","0.00000000","0.00246923","0.00000000","0.00246923"
"0xa6f5...9695","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","33.91717796","33.91964072","0.00000000","0.00246277","0.00000000","0.00246277"
"0xa6f5...9695","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","33.91965180","33.92212335","0.00000000","0.00247155","0.00000000","0.00247155"
"0xa6f5...9695","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","33.92213429","33.92458176","0.00000000","0.00244746","0.00000000","0.00244746"
"0xa6f5...9695","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","33.92459279","33.92702759","0.00000000","0.00243481","0.00000000","0.00243481"
"0xa6f5...9695","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","33.92703855","33.92949278","0.00000000","0.00245423","0.00000000","0.00245423"
"0xa6f5...9695","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","33.92950362","33.93194067","0.00000000","0.00243706","0.00000000","0.00243706"
"0xa6f5...9695","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","33.93195159","33.93435622","0.00000000","0.00240463","0.00000000","0.00240463"
"0xa6f5...9695","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","33.93436710","33.93677463","0.00000000","0.00240753","0.00000000","0.00240753"
"0xa6f5...9695","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","33.93678562","33.93923264","0.00000000","0.00244702","0.00000000","0.00244702"
"0xa6f5...9695","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","33.93924364","33.94168783","0.00000000","0.00244419","0.00000000","0.00244419"
"0xa73d...34aa","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00591554","32.00846945","0.00000000","0.00255391","0.00000000","0.00255391"
"0xa73d...34aa","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00848078","32.01103068","0.00000000","0.00254990","0.00000000","0.00254990"
"0xa73d...34aa","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.01104210","32.01358469","0.00000000","0.00254258","0.00000000","0.00254258"
"0xa73d...34aa","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.01359583","32.00105066","0.01508061","0.00253543","0.00000000","0.00253543"
"0xa73d...34aa","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.00106203","32.00359899","0.00000000","0.00253696","0.00000000","0.00253696"
"0xa73d...34aa","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.00361036","32.00613978","0.00000000","0.00252942","0.00000000","0.00252942"
"0xa73d...34aa","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00615088","32.00867601","0.00000000","0.00252513","0.00000000","0.00252513"
"0xa73d...34aa","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00868717","32.01121287","0.00000000","0.00252571","0.00000000","0.00252571"
"0xa73d...34aa","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.01122420","32.01374375","0.00000000","0.00251955","0.00000000","0.00251955"
"0xa73d...34aa","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.01375507","32.00104396","0.01522471","0.00251361","0.00000000","0.00251361"
"0xa73d...34aa","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.00105527","32.00356563","0.00000000","0.00251036","0.00000000","0.00251036"
"0xa73d...34aa","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.00357692","32.00609201","0.00000000","0.00251509","0.00000000","0.00251509"
"0xa73d...34aa","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00610321","32.00860483","0.00000000","0.00250162","0.00000000","0.00250162"
"0xa73d...34aa","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00861608","32.01112259","0.00000000","0.00250652","0.00000000","0.00250652"
"0xa73d...34aa","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.01113378","32.01362093","0.00000000","0.00248715","0.00000000","0.00248715"
"0xa73d...34aa","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.01363212","32.00074648","0.01537824","0.00249259","0.00000000","0.00249259"
"0xa73d...34aa","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.00075768","32.00323292","0.00000000","0.00247524","0.00000000","0.00247524"
"0xa73d...34aa","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.00324407","32.00572792","0.00000000","0.00248385","0.00000000","0.00248385"
"0xa73d...34aa","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00573909","32.00820212","0.00000000","0.00246302","0.00000000","0.00246302"
"0xa73d...34aa","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00821304","32.01069171","0.00000000","0.00247867","0.00000000","0.00247867"
"0xa73d...34aa","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.01070285","32.01317775","0.00000000","0.00247490","0.00000000","0.00247490"
"0xa73d...34aa","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.01318871","32.00013279","0.01552424","0.00246832","0.00000000","0.00246832"
"0xa73d...34aa","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.00014386","32.00260205","0.00000000","0.00245819","0.00000000","0.00245819"
"0xa73d...34aa","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.00261300","32.00507417","0.00000000","0.00246117","0.00000000","0.00246117"
"0xa73d...34aa","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00508520","32.00753938","0.00000000","0.00245418","0.00000000","0.00245418"
"0xa73d...34aa","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00755034","32.00999857","0.00000000","0.00244823","0.00000000","0.00244823"
"0xa73d...34aa","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.01000940","32.01245757","0.00000000","0.00244817","0.00000000","0.00244817"
"0xa73d...34aa","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.01246849","32.01489729","0.00000000","0.00242880","0.00000000","0.00242880"
"0xa73d...34aa","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01490818","32.00168529","0.01567124","0.00244835","0.00000000","0.00244835"
"0xa73d...34aa","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.00169628","32.00414329","0.00000000","0.00244701","0.00000000","0.00244701"
"0xa73d...34aa","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00415429","32.00659299","0.00000000","0.00243871","0.00000000","0.00243871"
"0x9364...fca8","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00209291","32.00464680","0.00000000","0.00255389","0.00000000","0.00255389"
"0x9364...fca8","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00465814","32.00719925","0.00000000","0.00254112","0.00000000","0.00254112"
"0x9364...fca8","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00721067","32.00975030","0.00000000","0.00253963","0.00000000","0.00253963"
"0x9364...fca8","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00976145","32.01228863","0.00000000","0.00252718","0.00000000","0.00252718"
"0x9364...fca8","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01230000","32.01482588","0.00000000","0.00252587","0.00000000","0.00252587"
"0x9364...fca8","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01483725","32.00232849","0.01501882","0.00251007","0.00000000","0.00251007"
"0x9364...fca8","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00233959","32.00485915","0.00000000","0.00251955","0.00000000","0.00251955"
"0x9364...fca8","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00487030","32.00734287","0.00000000","0.00247257","0.00000000","0.00247257"
"0x9364...fca8","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00735420","32.00981548","0.00000000","0.00246128","0.00000000","0.00246128"
"0x9364...fca8","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00982679","32.01233494","0.00000000","0.00250815","0.00000000","0.00250815"
"0x9364...fca8","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01234626","32.01484013","0.00000000","0.00249387","0.00000000","0.00249387"
"0x9364...fca8","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01485142","32.00232963","0.01503120","0.00250940","0.00000000","0.00250940"
"0x9364...fca8","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00234083","32.00483728","0.00000000","0.00249645","0.00000000","0.00249645"
"0x9364...fca8","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00484853","32.00735513","0.00000000","0.00250661","0.00000000","0.00250661"
"0x9364...fca8","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00736632","32.00985032","0.00000000","0.00248400","0.00000000","0.00248400"
"0x9364...fca8","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00986151","32.01235136","0.00000000","0.00248985","0.00000000","0.00248985"
"0x9364...fca8","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01236256","32.01482089","0.00000000","0.00245833","0.00000000","0.00245833"
"0x9364...fca8","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01483203","32.00200319","0.01529581","0.00246696","0.00000000","0.00246696"
"0x9364...fca8","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00201437","32.00448519","0.00000000","0.00247082","0.00000000","0.00247082"
"0x9364...fca8","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00449611","32.00696911","0.00000000","0.00247300","0.00000000","0.00247300"
"0x9364...fca8","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00698025","32.00945507","0.00000000","0.00247483","0.00000000","0.00247483"
"0x9364...fca8","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00946603","32.01190648","0.00000000","0.00244045","0.00000000","0.00244045"
"0x9364...fca8","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01191755","32.01438633","0.00000000","0.00246877","0.00000000","0.00246877"
"0x9364...fca8","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01439728","32.00140788","0.01542944","0.00244004","0.00000000","0.00244004"
"0x9364...fca8","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00141890","32.00387052","0.00000000","0.00245162","0.00000000","0.00245162"
"0x9364...fca8","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00388148","32.00632980","0.00000000","0.00244832","0.00000000","0.00244832"
"0x9364...fca8","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00634063","32.00878889","0.00000000","0.00244826","0.00000000","0.00244826"
"0x9364...fca8","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00879981","32.01124540","0.00000000","0.00244559","0.00000000","0.00244559"
"0x9364...fca8","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01125629","32.01368309","0.00000000","0.00242680","0.00000000","0.00242680"
"0x9364...fca8","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01369408","32.00050412","0.01563429","0.00244434","0.00000000","0.00244434"
"0x9364...fca8","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00293583","0.00000000","0.00242071","0.00000000","0.00242071"
"0x83ec...bc5a","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00209009","32.00464111","0.00000000","0.00255102","0.00000000","0.00255102"
"0x83ec...bc5a","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00465245","32.00720224","0.00000000","0.00254979","0.00000000","0.00254979"
"0x83ec...bc5a","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00721366","32.00975076","0.00000000","0.00253710","0.00000000","0.00253710"
"0x83ec...bc5a","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00976191","32.01230016","0.00000000","0.00253825","0.00000000","0.00253825"
"0x83ec...bc5a","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01231153","32.01484575","0.00000000","0.00253422","0.00000000","0.00253422"
"0x83ec...bc5a","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01485712","32.00234788","0.01503869","0.00252945","0.00000000","0.00252945"
"0x83ec...bc5a","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00235620","32.00488706","0.00000000","0.00253086","0.00000000","0.00253086"
"0x83ec...bc5a","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00489822","32.00740201","0.00000000","0.00250379","0.00000000","0.00250379"
"0x83ec...bc5a","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00741334","32.00991081","0.00000000","0.00249747","0.00000000","0.00249747"
"0x83ec...bc5a","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00992213","32.01243591","0.00000000","0.00251378","0.00000000","0.00251378"
"0x83ec...bc5a","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01244723","32.01494131","0.00000000","0.00249408","0.00000000","0.00249408"
"0x83ec...bc5a","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01495260","32.00232678","0.01513237","0.00250655","0.00000000","0.00250655"
"0x83ec...bc5a","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00233798","32.00483948","0.00000000","0.00250150","0.00000000","0.00250150"
"0x83ec...bc5a","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00485073","32.00735436","0.00000000","0.00250363","0.00000000","0.00250363"
"0x83ec...bc5a","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00736554","32.00985766","0.00000000","0.00249212","0.00000000","0.00249212"
"0x83ec...bc5a","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00986886","32.01236147","0.00000000","0.00249261","0.00000000","0.00249261"
"0x83ec...bc5a","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01237267","32.01484466","0.00000000","0.00247199","0.00000000","0.00247199"
"0x83ec...bc5a","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01485580","32.00199596","0.01531951","0.00245967","0.00000000","0.00245967"
"0x83ec...bc5a","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00200714","32.00445014","0.00000000","0.00244300","0.00000000","0.00244300"
"0x83ec...bc5a","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00446106","32.00693694","0.00000000","0.00247588","0.00000000","0.00247588"
"0x83ec...bc5a","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00694807","32.00941752","0.00000000","0.00246944","0.00000000","0.00246944"
"0x83ec...bc5a","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00942848","32.01188027","0.00000000","0.00245179","0.00000000","0.00245179"
"0x83ec...bc5a","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01189134","32.01436014","0.00000000","0.00246880","0.00000000","0.00246880"
"0x83ec...bc5a","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01437109","32.00140425","0.01540011","0.00243326","0.00000000","0.00243326"
"0x83ec...bc5a","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00141528","32.00385353","0.00000000","0.00243825","0.00000000","0.00243825"
"0x83ec...bc5a","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00386448","32.00628852","0.00000000","0.00242404","0.00000000","0.00242404"
"0x83ec...bc5a","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00629936","32.00873935","0.00000000","0.00243999","0.00000000","0.00243999"
"0x83ec...bc5a","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00875026","32.01119018","0.00000000","0.00243992","0.00000000","0.00243992"
"0x83ec...bc5a","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01120107","32.01363864","0.00000000","0.00243757","0.00000000","0.00243757"
"0x83ec...bc5a","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01364963","32.00050412","0.01558143","0.00243592","0.00000000","0.00243592"
"0x83ec...bc5a","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00295400","0.00000000","0.00243887","0.00000000","0.00243887"
"0xb0e1...1003","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00209303","32.00464698","0.00000000","0.00255395","0.00000000","0.00255395"
"0xb0e1...1003","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00465832","32.00718571","0.00000000","0.00252740","0.00000000","0.00252740"
"0xb0e1...1003","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00719713","32.00972871","0.00000000","0.00253157","0.00000000","0.00253157"
"0xb0e1...1003","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00973985","32.01227800","0.00000000","0.00253814","0.00000000","0.00253814"
"0xb0e1...1003","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01228937","32.01482331","0.00000000","0.00253395","0.00000000","0.00253395"
"0xb0e1...1003","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01483468","32.00234798","0.01501626","0.00252955","0.00000000","0.00252955"
"0xb0e1...1003","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00235908","32.00487631","0.00000000","0.00251723","0.00000000","0.00251723"
"0xb0e1...1003","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00488747","32.00740761","0.00000000","0.00252014","0.00000000","0.00252014"
"0xb0e1...1003","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00741894","32.00993030","0.00000000","0.00251137","0.00000000","0.00251137"
"0xb0e1...1003","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00994162","32.01245511","0.00000000","0.00251348","0.00000000","0.00251348"
"0xb0e1...1003","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01246642","32.01497956","0.00000000","0.00251314","0.00000000","0.00251314"
"0xb0e1...1003","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01499086","32.00233244","0.01516487","0.00250645","0.00000000","0.00250645"
"0xb0e1...1003","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00234364","32.00483454","0.00000000","0.00249090","0.00000000","0.00249090"
"0xb0e1...1003","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00484579","32.00735233","0.00000000","0.00250655","0.00000000","0.00250655"
"0xb0e1...1003","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00736352","32.00985563","0.00000000","0.00249211","0.00000000","0.00249211"
"0xb0e1...1003","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00986682","32.05043303","0.00000000","0.04056621","0.06948229","0.11004850"
"0xb0e1...1003","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.05044423","32.05292760","0.00000000","0.00248338","0.00000000","0.00248338"
"0xb0e1...1003","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.05293875","32.00200037","0.05339973","0.00246135","0.00000000","0.00246135"
"0xb0e1...1003","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00201154","32.00445811","0.00000000","0.00244656","0.00000000","0.00244656"
"0xb0e1...1003","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00446903","32.00694191","0.00000000","0.00247288","0.00000000","0.00247288"
"0xb0e1...1003","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00695305","32.00940891","0.00000000","0.00245587","0.00000000","0.00245587"
"0xb0e1...1003","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00941987","32.01189378","0.00000000","0.00247391","0.00000000","0.00247391"
"0xb0e1...1003","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01190485","32.01436309","0.00000000","0.00245824","0.00000000","0.00245824"
"0xb0e1...1003","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01437404","32.00141562","0.01542236","0.00246394","0.00000000","0.00246394"
"0xb0e1...1003","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00142665","32.00385953","0.00000000","0.00243288","0.00000000","0.00243288"
"0xb0e1...1003","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00387049","32.00628091","0.00000000","0.00241043","0.00000000","0.00241043"
"0xb0e1...1003","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00629175","32.00874570","0.00000000","0.00245395","0.00000000","0.00245395"
"0xb0e1...1003","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00875661","32.01117756","0.00000000","0.00242095","0.00000000","0.00242095"
"0xb0e1...1003","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01118845","32.01362359","0.00000000","0.00243514","0.00000000","0.00243514"
"0xb0e1...1003","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01363458","32.00050412","0.01555291","0.00242245","0.00000000","0.00242245"
"0xb0e1...1003","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00293788","0.00000000","0.00242275","0.00000000","0.00242275"
"0xaf55...b6f3","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00207347","32.00462155","0.00000000","0.00254808","0.00000000","0.00254808"
"0xaf55...b6f3","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00463289","32.00718555","0.00000000","0.00255266","0.00000000","0.00255266"
"0xaf55...b6f3","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00719697","32.00970904","0.00000000","0.00251207","0.00000000","0.00251207"
"0xaf55...b6f3","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00972019","32.01226121","0.00000000","0.00254101","0.00000000","0.00254101"
"0xaf55...b6f3","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01227258","32.01478700","0.00000000","0.00251442","0.00000000","0.00251442"
"0xaf55...b6f3","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01479837","32.00233084","0.01497709","0.00250955","0.00000000","0.00250955"
"0xaf55...b6f3","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00234193","32.00487279","0.00000000","0.00253086","0.00000000","0.00253086"
"0xaf55...b6f3","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00488395","32.00740687","0.00000000","0.00252292","0.00000000","0.00252292"
"0xaf55...b6f3","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00741820","32.00991256","0.00000000","0.00249436","0.00000000","0.00249436"
"0xaf55...b6f3","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00992388","32.01242606","0.00000000","0.00250219","0.00000000","0.00250219"
"0xaf55...b6f3","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01243738","32.01493947","0.00000000","0.00250209","0.00000000","0.00250209"
"0xaf55...b6f3","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01495076","32.00232963","0.01512771","0.00250657","0.00000000","0.00250657"
"0xaf55...b6f3","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00234083","32.00483692","0.00000000","0.00249609","0.00000000","0.00249609"
"0xaf55...b6f3","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00484817","32.00735477","0.00000000","0.00250661","0.00000000","0.00250661"
"0xaf55...b6f3","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00736596","32.00986092","0.00000000","0.00249497","0.00000000","0.00249497"
"0xaf55...b6f3","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00987211","32.01236454","0.00000000","0.00249243","0.00000000","0.00249243"
"0xaf55...b6f3","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01237574","32.01482282","0.00000000","0.00244708","0.00000000","0.00244708"
"0xaf55...b6f3","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01483397","32.00200615","0.01530053","0.00247271","0.00000000","0.00247271"
"0xaf55...b6f3","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00201732","32.00446303","0.00000000","0.00244571","0.00000000","0.00244571"
"0xaf55...b6f3","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00447395","32.00694120","0.00000000","0.00246725","0.00000000","0.00246725"
"0xaf55...b6f3","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00695234","32.00942158","0.00000000","0.00246924","0.00000000","0.00246924"
"0xaf55...b6f3","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00943253","32.01188463","0.00000000","0.00245210","0.00000000","0.00245210"
"0xaf55...b6f3","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01189571","32.01436716","0.00000000","0.00247146","0.00000000","0.00247146"
"0xaf55...b6f3","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01437811","32.00140722","0.01541815","0.00244726","0.00000000","0.00244726"
"0xaf55...b6f3","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00141825","32.00386685","0.00000000","0.00244860","0.00000000","0.00244860"
"0xaf55...b6f3","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00387781","32.00632096","0.00000000","0.00244316","0.00000000","0.00244316"
"0xaf55...b6f3","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00633180","32.00876637","0.00000000","0.00243457","0.00000000","0.00243457"
"0xaf55...b6f3","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00877728","32.01121503","0.00000000","0.00243775","0.00000000","0.00243775"
